Prediction_ID,Actual_TEY,Predicted_TEY,Actual_CO,Predicted_CO,Actual_NOX,Predicted_NOX
3669,135.26,135.1093,2.6776,3.2379296,67.282,66.676216
3670,149.21,148.89821,1.0671,1.608753,48.228,52.546566
3671,159.11,159.03247,0.79403,1.5773972,69.155,69.267296
3672,132.71,132.90028,1.6893,1.826585,60.029,54.359974
3673,155.45,154.96513,0.99914,0.9313052,63.962,71.54781
3674,138.22,137.00642,1.3866,1.6593052,86.035,83.47238
3675,146.57,146.95439,0.65439,0.8060588,56.965,54.281986
3676,105.3,105.45394,3.7254,4.878135,61.59,62.377743
3677,133.78,133.68513,1.6644,1.5132892,59.307,58.4822
3678,165.41,165.95708,0.24459,0.5305413,68.054,68.334145
3679,151.21,150.80618,1.6895,1.6040369,58.492,57.98635
3680,133.89,133.81598,1.365,1.6857907,62.055,60.405533
3681,151.77,151.90013,1.2389,1.1824976,59.313,58.991745
3682,147.42,147.50716,1.3515,1.8056899,55.065,55.257942
3683,166.75,166.35667,1.7591,0.7388628,74.656,64.79575
3684,133.68,133.96686,0.37607,1.03769,71.967,74.59992
3685,135.19,134.98146,1.2903,1.5066499,62.298,61.270275
3686,130.31,130.23401,3.0994,3.6506433,67.971,67.88906
3687,148.52,148.2985,1.5088,1.5141283,56.436,51.607033
3688,103.97,104.1508,5.2727,4.5697994,48.233,51.997894
3689,108.82,109.08615,18.208,17.518665,80.019,82.5258
3690,161.33,160.98631,1.3108,1.220021,69.572,69.91827
3691,129.83,130.22922,1.7027,2.0052583,52.473,45.466312
3692,108.07,108.59647,4.3266,4.51652,50.986,45.653458
3693,111.83,111.74099,1.6633,1.7340342,56.907,55.283775
3694,128.65,129.45732,1.3537,2.680936,68.995,69.38096
3695,108.82,109.02213,6.0832,6.508404,88.2,86.4504
3696,107.92,107.745636,7.2387,7.4611697,88.046,87.69067
3697,131.14,130.68137,3.5395,3.6663325,68.033,68.14872
3698,129.76,129.95895,2.1015,2.3999252,57.812,58.66865
3699,167.33,167.31116,0.24746,0.46277913,62.317,63.130737
3700,111.17,110.62553,3.443,5.171289,70.725,63.44085
3701,148.23,147.91063,1.8584,1.5812976,56.109,53.539677
3702,126.76,127.62136,1.3906,3.2762797,56.1,56.965015
3703,145.82,146.07903,0.91153,1.7664702,52.955,56.166233
3704,133.84,134.00626,1.4909,1.4652195,60.152,60.80991
3705,134.68,134.74005,1.6683,1.5853976,64.165,63.431145
3706,153.35,152.29575,1.3038,1.1709155,56.689,60.57635
3707,145.73,145.92325,1.3756,1.3900515,53.61,53.83783
3708,122.81,122.35872,2.6689,2.9211185,78.823,77.76124
3709,134.21,133.76053,1.2004,0.99131536,64.258,78.651306
3710,133.95,133.64502,2.1434,1.8588094,77.249,77.58374
3711,157.24,157.49016,0.12183,0.92400485,65.567,64.70936
3712,161.73,161.3094,2.7386,2.3073099,49.256,49.7123
3713,167.57,167.04611,0.70494,0.3696208,64.518,62.38683
3714,133.79,133.8308,1.495,1.8007959,74.234,73.92882
3715,129.04,128.69989,2.0484,2.0363588,52.574,51.37402
3716,151.35,151.46481,1.0257,1.5005214,47.258,50.14933
3717,129.13,129.1754,1.9642,1.943395,54.515,51.57649
3718,156.79,155.35643,1.0696,1.1643903,65.718,67.88383
3719,147.33,147.30397,1.2617,1.1072181,74.562,66.797485
3720,133.29,133.38278,1.8898,1.855683,77.224,78.870415
3721,131.05,130.74945,2.8636,2.9136517,61.9,62.404472
3722,152.54,151.132,1.4448,1.3903583,65.027,68.64675
3723,133.67,133.77164,2.4315,1.5971197,67.531,67.78119
3724,129.65,129.20276,2.525,2.0783813,53.576,46.68223
3725,162.16,162.90977,2.4982,2.8337352,57.051,57.931187
3726,121.92,122.03839,3.5281,2.1998818,48.577,47.69002
3727,132.27,132.65099,1.1695,1.7055217,71.202,68.501015
3728,133.97,134.22354,1.1033,1.2429105,62.494,60.96713
3729,133.67,133.83899,1.0689,1.3548751,80.675,83.563354
3730,162.4,162.22554,0.55048,0.81121695,65.106,65.7094
3731,168.06,167.23953,1.9167,2.3339434,56.128,59.90915
3732,133.09,133.3083,2.7412,1.6999482,63.474,62.849506
3733,133.49,133.08426,1.1449,0.9766498,61.135,62.652645
3734,118.21,118.62677,4.3936,2.7465467,74.743,66.33574
3735,139.39,138.03894,1.1162,1.5943307,65.179,61.256012
3736,141.15,136.63347,1.5346,1.3381084,69.957,68.602844
3737,157.04,157.55847,0.85967,1.351307,75.838,70.556816
3738,110.07,110.13818,4.3128,4.5669794,42.755,48.403385
3739,111.82,112.23342,3.1715,4.2001004,49.681,51.44017
3740,126.71,125.9484,3.2723,3.1603837,67.574,67.379875
3741,129.48,129.29765,4.4349,3.8449738,81.668,76.01917
3742,109.8,109.96152,5.5345,4.7446213,53.265,54.565567
3743,134.47,134.14082,1.1901,1.0877984,64.917,62.526028
3744,133.8,134.30127,1.0106,1.1175364,71.844,67.80097
3745,133.57,133.89632,0.55099,1.8177862,80.548,79.97162
3746,109.69,110.0113,5.8254,4.4956384,65.19,65.84706
3747,148.68,149.09282,1.507,1.5862546,52.584,51.14786
3748,113.66,113.91144,3.9053,3.216246,72.3,64.03213
3749,103.64,103.478485,5.3492,4.6981044,47.535,47.312263
3750,150.98,150.5082,1.2217,1.0468887,53.463,58.44176
3751,163.45,163.62653,2.5022,2.6252382,60.792,57.969078
3752,121.33,122.27882,2.1122,2.3704827,46.321,47.827633
3753,133.31,132.95209,1.6259,1.4796907,71.63,72.42559
3754,132.92,133.70534,1.1191,1.6209154,77.583,73.35538
3755,160.69,160.6155,0.099827,0.7642165,67.815,68.050896
3756,166.9,166.75488,1.0421,0.9977769,66.437,67.77674
3757,152.49,152.02637,0.73146,1.4307295,75.654,73.48568
3758,103.73,103.10428,5.5412,6.096861,48.592,58.593723
3759,158.73,159.17459,1.1062,0.8146893,65.387,66.43374
3760,152.48,152.60428,1.2907,1.1528516,56.462,55.575848
3761,136.42,136.32721,3.1703,2.5642564,65.67,63.40227
3762,121.99,121.816696,1.8101,2.2430973,68.056,68.7248
3763,145.33,145.7323,0.92728,1.4977707,53.198,55.437595
3764,120.67,121.05585,3.9776,2.734305,57.577,49.974632
3765,129.27,129.33942,2.1974,2.002933,55.468,52.19879
3766,161.59,161.92805,2.5538,1.9002405,64.144,61.21831
3767,150.33,150.86377,1.9258,1.4710758,52.7,51.825237
3768,147.38,148.03067,1.619,1.6790304,54.623,54.571552
3769,162.94,163.44957,0.84035,1.0679249,72.492,66.443954
3770,135.39,135.43929,0.3722,1.1789061,59.108,63.71196
3771,131.2,131.56242,1.2966,1.3308862,66.352,66.00359
3772,125.57,125.52326,6.0089,2.4250972,67.636,61.39101
3773,146.12,145.32079,1.2338,1.7443836,63.669,69.16011
3774,110.12,110.476685,5.3163,5.245269,73.059,71.853516
3775,133.79,133.99004,0.41737,0.48069233,63.44,63.858658
3776,126.22,126.30785,4.6035,3.551689,88.084,78.61714
3777,133.08,133.01839,0.72438,1.0606161,58.925,62.033142
3778,112.86,112.16587,5.4368,5.3101068,78.943,77.64269
3779,135.6,135.25754,0.82042,0.78245795,66.732,65.86839
3780,132.78,132.55464,1.8653,1.3887031,64.708,63.591045
3781,150.58,150.64188,4.8187,3.3818223,70.092,70.16543
3782,109.34,109.379875,7.0707,7.057221,75.142,74.145546
3783,133.77,133.38785,0.97484,1.4770414,62.83,66.24631
3784,133.69,133.84352,1.6934,1.6503737,72.518,70.962585
3785,158.81,158.30937,0.73117,1.4588889,81.444,71.52403
3786,162.42,162.2705,2.084,1.1534473,71.446,69.34614
3787,121.1,121.20208,2.6685,2.6541157,55.784,55.694294
3788,148.46,148.1686,1.0424,1.1650699,55.778,56.053406
3789,105.25,105.856995,8.0326,5.519876,72.398,63.34047
3790,121.44,121.087555,6.2216,5.036203,73.57,75.58146
3791,134.75,134.49132,2.2676,1.5464686,64.972,63.70132
3792,134.4,134.76514,1.3896,1.4420948,65.876,63.092228
3793,133.55,133.59041,1.0813,1.1640494,61.991,62.014633
3794,149.94,150.01494,0.22625,0.82118666,57.899,58.815125
3795,108.87,108.74762,11.312,8.058742,53.953,52.026207
3796,139.06,137.37096,1.6149,1.2238564,81.817,83.10017
3797,119.74,122.0074,27.649,21.873728,71.071,77.91789
3798,132.45,132.2605,1.5557,2.2999337,56.466,57.208145
3799,111.86,111.26672,1.7267,1.8245307,48.824,51.616295
3800,135.64,135.05621,2.4255,1.8938131,77.576,74.75255
3801,155.01,155.47507,2.1371,1.4287776,82.093,75.52811
3802,109.7,109.537285,4.6822,4.8987565,53.266,52.47864
3803,133.42,133.4536,1.7405,1.9806569,78.572,78.56633
3804,157.9,157.40248,1.2116,1.4752821,79.876,73.13953
3805,130.2,129.91582,2.0294,1.9424051,58.823,57.45122
3806,153.67,152.8675,1.7156,1.4155679,51.555,52.315845
3807,144.26,145.14966,1.2471,1.2732016,70.264,69.27568
3808,134.48,134.4245,0.50828,0.90916187,61.883,63.171986
3809,133.96,133.80907,2.0024,1.7739508,60.181,60.590218
3810,115.36,114.34479,2.4273,2.5205472,57.522,57.61267
3811,111.85,111.97903,2.3045,2.5475588,56.645,57.43761
3812,135.45,135.39201,0.70867,1.539119,66.467,63.19445
3813,130.19,130.76956,2.1901,2.03629,52.837,51.866657
3814,158.11,157.05986,1.2795,1.0866547,61.969,60.98017
3815,108.56,108.00234,10.206,10.2599125,97.459,99.8167
3816,112.03,111.65522,5.6208,6.6137404,85.44,83.55653
3817,109.52,109.464645,4.6749,4.8309827,54.16,52.635227
3818,110.33,110.10005,5.5647,5.9459095,73.936,75.49838
3819,110.56,110.82057,4.3651,4.5224843,53.782,56.57907
3820,113.3,112.68093,10.036,10.018275,102.85,107.6348
3821,132.47,132.9244,0.68697,1.7618984,59.697,63.757256
3822,110.77,110.212555,3.0626,3.514876,64.109,62.53271
3823,115.26,115.43098,3.4924,3.440333,55.324,55.085308
3824,149.24,148.75761,1.4332,1.301313,53.582,53.766693
3825,153.1,152.89854,0.83556,0.71850455,56.731,57.219734
3826,101.09,102.1398,11.212,11.006445,87.437,93.932274
3827,111.77,111.74763,2.8362,3.9631133,60.109,62.258434
3828,162.04,161.9734,0.20815,0.36607403,64.114,64.65411
3829,109.75,109.73703,5.3833,4.9095163,58.59,58.004555
3830,166.67,167.19885,0.64459,0.59745723,68.437,66.952805
3831,153.84,153.78912,1.2231,1.2089586,58.26,55.705074
3832,131.23,131.16609,1.7627,1.6367127,53.341,52.262268
3833,133.54,133.35977,1.5008,1.2457763,61.746,62.816315
3834,166.13,164.81557,0.49731,0.8944706,62.59,64.27144
3835,111.55,112.864365,4.0476,2.427475,57.654,58.51871
3836,118.48,117.83232,3.8138,3.55727,67.502,64.10562
3837,112.97,113.26197,1.6678,1.6871115,53.689,50.502377
3838,110.6,110.66365,4.6475,4.361589,55.386,55.23591
3839,133.66,133.66489,0.65329,1.6158557,60.38,69.14168
3840,163.94,164.01152,0.74238,0.7234251,64.096,66.485855
3841,133.67,133.30554,3.4379,1.678505,81.781,75.53668
3842,133.71,133.6304,1.2657,1.1660885,68.58,67.19576
3843,110.77,110.71724,2.3189,2.8788934,54.062,54.725124
3844,140.13,141.06554,0.31047,1.8167819,57.221,60.693516
3845,133.75,133.85394,1.2827,1.6286533,61.309,61.22722
3846,165.22,165.0219,2.9104,1.9223851,59.596,59.97994
3847,135.87,135.43208,1.7601,1.6840001,71.98,70.64253
3848,159.69,159.04819,0.089622,0.82607496,81.14,81.49131
3849,147.07,146.43108,1.824,1.4445248,52.131,56.5638
3850,148.41,148.44556,1.504,1.294237,56.72,55.65819
3851,108.74,108.9505,2.5909,2.981518,51.634,51.060307
3852,120.27,121.03427,3.1736,3.1384995,82.006,74.07931
3853,160.68,159.93417,1.1545,1.2101599,79.575,63.295383
3854,133.65,133.86751,1.2232,0.8358029,55.456,61.791344
3855,135.41,135.37604,1.468,1.1883491,65.071,62.973232
3856,110.09,110.138245,3.3067,3.3799982,53.536,56.315716
3857,133.68,133.46866,1.5621,1.549077,71.131,70.75359
3858,132.91,133.04262,1.7974,1.7596489,67.783,66.7849
3859,133.95,134.39929,1.5248,1.265955,62.782,61.527996
3860,146.31,147.71968,1.5554,1.6215669,59.653,55.856056
3861,132.79,133.2055,1.7301,1.7670128,58.811,59.46378
3862,127.77,128.18297,2.8422,2.9036622,78.721,78.245995
3863,133.75,134.42557,0.90972,0.5716956,59.872,61.14338
3864,109.35,109.30401,3.9734,4.882418,57.79,61.372704
3865,133.66,133.9624,1.7001,1.5087581,79.809,78.79764
3866,120.74,121.22276,2.8708,2.5891466,75.607,75.88119
3867,163.7,163.50752,1.2424,1.1822253,80.11,77.21526
3868,133.06,132.96468,1.6919,1.4430155,64.004,65.9407
3869,140.8,140.23633,2.3671,1.7934214,60.972,59.29627
3870,110.99,111.110374,3.7148,4.627855,48.33,52.226063
3871,133.04,133.23521,2.1454,1.2774043,61.8,60.255024
3872,154.19,154.59396,0.8213,1.3144689,54.183,55.766796
3873,148.38,147.59042,3.1759,2.08315,56.251,52.085434
3874,124.13,124.705795,2.1999,2.2288103,55.346,55.505554
3875,128.17,128.8715,1.7344,2.4314468,48.001,50.25547
3876,135.3,135.11827,2.3422,1.9147363,80.126,78.60835
3877,134.72,134.51863,1.3708,1.4093554,67.515,67.539345
3878,160.16,160.26627,2.0982,2.2004917,61.969,61.32333
3879,133.12,133.18565,1.7469,1.3491845,66.8,68.00821
3880,123.7,121.65235,4.076,2.8903604,63.462,60.141834
3881,156.86,156.2923,2.1478,2.3698554,60.499,62.425293
3882,133.81,133.30199,1.6478,1.713215,70.339,68.26499
3883,103.72,102.54554,11.689,9.89976,105.96,99.438194
3884,110.82,110.703705,2.2634,1.8940309,54.016,54.87658
3885,129.99,130.99635,1.3072,2.0184848,88.442,85.73348
3886,127.63,127.73749,1.9189,1.9497315,48.734,48.6087
3887,134.39,134.22752,1.5307,1.4629307,55.345,55.393757
3888,127.66,127.93584,1.0993,1.8311666,42.142,45.776447
3889,154.41,153.08864,0.83373,1.2296253,59.673,63.23471
3890,152.1,152.0941,0.6615,1.2690398,56.935,57.668056
3891,137.84,136.92383,2.9346,2.9281902,71.253,71.4821
3892,146.99,147.21864,1.9213,1.8007768,50.143,51.512516
3893,111.54,111.34316,1.9656,2.8519454,51.004,53.880856
3894,146.98,146.58409,1.8104,1.6988281,52.348,54.133976
3895,109.24,109.3072,4.5567,4.881386,56.604,58.810776
3896,133.72,134.20155,1.6876,1.6736928,63.633,63.36873
3897,132.79,132.8987,1.4421,1.8024449,71.189,67.578384
3898,164.25,164.04288,1.0259,0.8849541,69.001,71.19893
3899,142.46,142.3897,1.4501,1.3735528,52.713,54.77119
3900,152.71,152.38246,1.1729,1.264729,52.338,51.49534
3901,111.73,111.9316,2.7025,2.13017,71.201,70.77814
3902,145.17,145.48026,1.7195,1.5147543,55.28,53.783203
3903,150.39,151.31374,1.1711,1.6155875,46.376,49.031178
3904,134.66,134.1981,0.75166,1.6572182,63.958,65.6438
3905,122.16,122.07001,2.3181,2.6417322,53.373,52.168705
3906,107.5,107.70787,4.092,4.9082007,68.79,69.2544
3907,116.18,116.706154,3.2988,2.945237,45.066,51.75652
3908,111.8,111.96329,2.4074,2.4922652,57.676,59.406887
3909,164.44,164.21265,2.2806,1.9950898,63.447,62.61341
3910,172.91,174.44054,3.2771,1.9569635,65.348,58.208996
3911,117.13,117.3438,3.42,3.9608023,50.246,50.151173
3912,133.64,133.58766,0.52789,1.4489312,70.811,70.94197
3913,127.52,127.833336,1.7492,1.6237383,49.946,56.62669
3914,109.03,108.53452,5.5041,5.7978897,62.337,66.29822
3915,133.32,133.62962,0.97693,1.4619299,61.634,62.147736
3916,133.46,133.75078,1.7567,1.5220197,65.544,64.59407
3917,134.26,134.92273,1.391,1.6123586,80.29,84.76992
3918,129.09,128.80392,1.5846,1.8123151,48.893,49.229084
3919,130.78,129.9576,3.5369,3.596596,65.475,67.082016
3920,134.03,134.11937,1.745,1.6167278,81.305,77.586876
3921,138.07,138.31259,2.866,3.265236,72.769,74.26766
3922,146.18,145.97195,1.6199,1.1718391,59.921,59.44928
3923,109.85,109.92613,5.2731,5.005352,66.412,64.76235
3924,161.52,161.83478,0.8845,0.8660096,64.135,63.61159
3925,149.21,146.91805,0.98851,1.1028619,70.21,69.64051
3926,149.12,149.5629,1.5395,1.3692889,49.289,51.786205
3927,156.91,158.45508,3.4593,2.8906875,66.283,64.24912
3928,113.56,114.06149,6.0491,6.5010476,81.088,79.67806
3929,148.2,148.30173,1.9096,1.3007244,58.989,58.25072
3930,133.86,133.48347,0.73752,1.2692971,65.068,66.34525
3931,135.29,134.9394,0.44907,1.3094302,59.81,62.529423
3932,148.54,148.34352,0.6567,0.78942066,81.848,83.07131
3933,111.46,111.36482,4.9663,5.435155,70.922,69.659485
3934,112.71,112.50734,3.4808,4.1636744,76.692,78.0146
3935,109.24,109.54614,4.7498,4.590756,61.739,64.95564
3936,111.75,111.44008,2.1363,2.645386,61.505,60.012047
3937,110.59,110.00532,5.1647,5.2520213,59.316,63.996773
3938,109.96,109.623085,2.0439,3.012335,47.376,52.185757
3939,153.93,155.35034,0.61748,0.9249216,74.398,74.78418
3940,129.78,130.47983,2.0066,1.8256533,59.203,58.570976
3941,114.53,116.033966,5.3708,9.800887,81.132,90.64068
3942,166.33,166.31094,0.82068,1.9449166,66.704,69.40308
3943,108.86,108.72414,7.1711,7.2036777,77.138,79.49686
3944,161.37,161.12807,0.22,0.6407535,66.617,67.00008
3945,129.93,129.99136,3.1492,2.9152997,60.973,62.50195
3946,110.78,110.542946,3.2843,2.3440127,44.846,50.2997
3947,133.1,133.35736,1.4864,1.9626534,71.715,67.509636
3948,124.59,124.511856,2.3342,2.718169,69.066,66.67737
3949,147.01,147.30371,1.1083,1.309855,53.712,52.797604
3950,128.99,127.91215,1.0451,1.7150682,66.953,66.153694
3951,146.12,146.43414,2.6026,1.8834803,56.264,55.99438
3952,146.04,146.41293,0.25337,0.60161793,52.442,52.74854
3953,153.34,152.5716,1.0833,1.1112987,80.608,75.44107
3954,133.46,133.38757,2.5101,2.2223618,83.039,80.768524
3955,127.78,127.88267,1.7644,2.0516987,50.539,48.866806
3956,112.18,112.26847,2.8728,4.0809536,53.834,54.268257
3957,148.48,148.5473,1.3662,1.4364079,51.947,51.87178
3958,127.52,128.01102,1.7026,1.6930763,50.714,47.884224
3959,159.87,159.78163,2.2322,2.3236008,58.425,55.56468
3960,144.08,144.24167,2.7701,2.3683112,62.566,63.222347
3961,137.83,138.16013,0.58572,1.1885384,73.125,66.945625
3962,103.74,104.0354,6.577,6.6669397,84.161,90.01816
3963,134.58,134.45703,0.8238,1.3012973,74.197,75.47307
3964,150.34,149.4567,2.1749,2.379528,64.748,74.532265
3965,133.34,133.51633,1.1468,1.2538874,61.966,66.776054
3966,135.04,134.9579,1.4168,1.4932677,72.509,71.434715
3967,153.91,153.89247,0.88147,1.0815005,65.144,61.043716
3968,129.95,130.36185,1.8152,1.7254369,55.346,57.88941
3969,110.15,110.137054,4.9703,3.0549552,83.383,80.59215
3970,110.32,110.1759,3.3681,3.2006366,53.712,54.218136
3971,133.64,133.45023,1.8138,1.7180388,74.882,73.70902
3972,132.22,133.52007,1.5224,2.2673652,68.606,67.41371
3973,134.79,134.91992,0.54414,0.82281417,63.957,64.14696
3974,154.68,155.20789,0.27041,1.0330203,63.244,62.084057
3975,132.61,132.8489,0.48089,2.6260164,70.427,67.60688
3976,166.08,165.93294,0.43576,0.6284104,64.433,65.835205
3977,155.49,154.87242,0.70161,1.3279265,77.861,72.49531
3978,133.25,133.07092,1.7585,1.728312,75.664,75.8768
3979,134.59,134.15677,1.581,1.5071621,83.395,81.57631
3980,134.81,134.63956,1.9959,1.6211069,79.111,74.96876
3981,111.32,111.687965,2.7779,2.4470932,53.596,55.579994
3982,111.98,111.92504,5.0911,5.4948683,97.94,102.77
3983,108.39,108.14632,4.9265,4.8867655,63.851,64.56473
3984,148.43,148.66202,1.6793,1.4465973,55.005,53.781593
3985,128.75,129.3147,2.3892,2.1618202,59.616,60.868862
3986,130.45,130.26851,3.7982,3.6434543,65.581,65.72511
3987,134.46,134.3324,0.33874,0.6314312,63.645,64.76992
3988,134.41,134.35954,3.7168,1.5884058,67.514,67.52243
3989,132.69,133.14688,1.9347,2.0005655,75.469,77.06542
3990,133.76,133.8437,1.6368,1.1469425,70.249,68.36953
3991,133.9,135.34332,1.6127,1.6800904,65.968,62.41775
3992,121.95,122.02045,1.7087,2.0571454,64.453,70.523285
3993,133.63,133.91519,3.3035,2.7989638,61.264,61.503067
3994,133.8,133.88724,1.2505,1.2577575,70.799,67.36932
3995,134.32,134.14767,1.3843,1.7283931,64.717,64.49622
3996,133.75,133.66742,4.7645,2.938184,71.324,66.60415
3997,141.94,142.19826,1.5503,1.7089788,57.579,57.251354
3998,128.52,128.2778,0.73304,1.3999789,41.323,45.380894
3999,128.97,129.2537,4.3032,3.8156083,71.663,71.92549
4000,146.26,146.61145,0.47516,0.7509864,58.844,61.498985
4001,149.38,149.25723,0.77852,0.5774745,55.811,54.416916
4002,133.52,133.25679,2.5558,2.0053108,77.311,73.398224
4003,124.12,124.41869,2.6067,2.0576208,62.601,62.986473
4004,150.91,150.46524,0.93994,1.2600685,53.699,56.55932
4005,140.59,140.76042,1.6292,1.7076923,57.639,57.513927
4006,166.45,166.3902,1.1656,0.77308303,60.38,67.47982
4007,133.01,133.63611,1.7721,1.4483726,73.204,63.804893
4008,133.71,133.69928,1.2903,1.315843,58.191,60.98231
4009,148.96,148.33652,0.85393,1.3716549,56.553,60.45512
4010,164.84,164.71568,1.8549,0.8014906,72.223,66.838005
4011,109.18,108.99712,4.7951,4.546015,64.769,64.14489
4012,112.4,112.30092,1.6873,1.9994411,52.623,53.3533
4013,129.77,130.32747,1.7579,1.8899971,54.935,56.8712
4014,134.71,134.4375,1.5825,1.3317298,75.621,75.875114
4015,114.62,114.4428,4.1055,3.98204,59.488,56.05508
4016,132.75,132.5977,0.9043,1.0782487,60.831,61.91782
4017,131.35,131.99786,3.0203,2.1435575,74.252,62.6591
4018,128.76,129.13612,2.9678,3.3444958,61.793,65.56139
4019,132.75,132.43561,0.2751,2.708065,61.385,59.54667
4020,159.67,158.94319,1.8535,0.91900146,85.694,77.88882
4021,130.45,130.29074,2.5178,2.4241996,56.329,54.653557
4022,128.39,128.92459,2.2579,2.4787738,54.79,53.833523
4023,156.48,156.24385,1.2879,1.146265,84.383,76.38658
4024,109.67,109.83883,5.393,5.202836,69.615,68.52676
4025,121.52,121.68614,2.408,2.4656389,57.156,56.930946
4026,112.8,112.43645,4.0762,3.34802,80.715,77.9346
4027,152.11,152.28017,1.0419,1.256788,60.178,63.7535
4028,151.43,151.30283,1.3623,1.3493031,54.066,54.056484
4029,134.71,134.20325,1.918,1.2123972,66.294,65.60636
4030,109.88,109.489296,4.2153,4.408909,52.253,53.957882
4031,133.8,133.95811,1.2212,3.1413224,59.594,62.052433
4032,109.48,109.70705,11.876,11.383107,101.03,104.26942
4033,134.08,133.80917,1.2191,1.6163125,60.961,61.80609
4034,120.48,121.43842,3.8347,3.387346,65.506,64.038445
4035,125.84,125.03526,2.2299,2.5138032,53.841,54.567356
4036,135.51,134.85458,2.4694,1.6700943,80.988,77.85596
4037,133.77,133.67847,1.3978,1.1095567,59.569,62.361084
4038,167.61,167.05238,1.4634,1.299864,70.9,67.578224
4039,148.44,148.49808,1.3548,7.052295,67.169,75.47337
4040,135.09,134.69727,1.5416,1.558418,63.787,62.85404
4041,130.44,130.14557,3.0589,2.8946996,58.835,61.970425
4042,148.04,147.56639,0.74083,0.8324708,58.903,56.456413
4043,111.64,111.528305,2.117,2.4743195,58.984,58.974007
4044,132.82,132.88467,1.6787,1.2948469,60.557,60.144917
4045,130.96,130.67628,2.2558,2.042592,55.08,62.251053
4046,109.63,109.5432,4.5968,4.389799,54.49,56.422768
4047,121.46,122.32804,4.8122,6.4652576,105.22,99.679985
4048,135.68,135.04259,1.5885,1.5054076,63.439,61.27389
4049,132.02,131.92358,2.0285,1.92258,54.778,53.58292
4050,140.73,139.11488,0.79546,1.9956594,66.747,67.13602
4051,133.59,133.49403,3.2078,2.8044229,86.889,84.68121
4052,110.77,110.42291,4.6649,5.5717287,49.054,51.15935
4053,120.57,120.9275,5.7912,4.961937,83.066,78.98711
4054,125.77,126.832085,0.79683,1.8476062,54.694,55.274937
4055,133.85,134.10654,1.4351,1.6190469,73.71,74.20698
4056,114.5,115.00889,1.73,6.151037,51.358,54.300392
4057,131.17,131.2321,1.8248,1.8649515,54.556,52.809498
4058,108.58,108.93516,3.7413,4.85849,54.806,58.214046
4059,128.14,128.42201,1.8168,1.8189472,50.246,49.696636
4060,133.39,133.67801,1.505,1.8102303,71.549,70.87023
4061,112.71,112.99464,7.3794,6.8915725,93.815,94.7495
4062,117.54,116.99597,1.4134,2.2971296,55.428,57.44021
4063,162.75,161.79291,0.96118,1.2800871,61.848,64.337616
4064,153.6,153.50737,0.7567,0.8587068,58.106,57.251915
4065,113.74,113.87426,4.6286,4.5969677,55.867,56.290287
4066,129.64,129.79694,3.6277,3.4992335,62.749,62.707397
4067,160.32,160.58295,1.8482,0.9468444,71.075,67.27063
4068,141.64,142.04161,1.8428,1.7126224,61.896,61.957493
4069,126.7,126.62834,2.4694,2.5569513,56.486,55.353184
4070,135.2,134.11089,1.7331,1.7924651,82.374,82.59613
4071,134.67,134.41737,1.3459,1.7506745,67.945,70.21221
4072,135.27,134.5463,2.1434,2.1076443,84.234,82.638725
4073,134.45,134.47427,3.1513,1.7885855,79.752,73.55214
4074,110.92,111.03342,9.1249,8.826336,101.1,96.95187
4075,111.73,112.31344,3.4294,2.729041,57.589,58.887115
4076,133.82,134.42412,1.3457,1.2317975,67.421,64.18438
4077,133.98,135.0664,0.13336,0.44793093,66.012,62.274025
4078,133.71,133.43025,1.6109,1.4632348,77.136,75.734
4079,160.01,160.02927,1.0682,0.9040131,75.326,72.284966
4080,167.38,167.5606,0.21235,0.32983506,63.415,63.17671
4081,133.66,133.9199,1.9266,1.8264036,88.209,85.635796
4082,133.81,134.24088,0.48154,0.9394752,67.972,67.8049
4083,109.66,110.33357,4.7651,4.4377017,45.94,46.751156
4084,152.44,151.74765,1.0865,1.0575635,64.362,62.96842
4085,147.72,146.96533,1.5064,1.8528966,51.543,54.683464
4086,144.06,143.60403,1.8098,1.5666606,54.03,54.616646
4087,134.81,136.2685,1.3802,1.1028394,70.239,67.77992
4088,166.48,167.39516,0.21806,0.46876535,60.023,60.735172
4089,143.75,144.08218,1.7727,1.3477117,65.689,64.30318
4090,133.18,133.32361,2.625,2.3200066,87.428,83.71944
4091,132.67,132.92357,1.0988,1.1647308,60.38,66.168076
4092,128.44,128.60707,1.7916,1.6067746,49.199,48.22068
4093,133.67,132.90802,0.98637,1.2819442,66.73,71.22294
4094,163.6,163.63461,0.74912,0.71865284,65.631,67.295395
4095,167.56,166.95547,0.44426,0.34903276,68.734,66.840614
4096,111.29,111.61511,2.0462,3.153587,55.899,53.875366
4097,156.41,156.4698,0.2129,1.7084616,61.735,55.8498
4098,109.36,109.67073,4.8727,5.128869,53.521,51.695473
4099,124.08,124.64162,3.6701,3.6390193,62.85,64.00699
4100,155.1,154.88152,1.0046,1.27877,71.235,72.9619
4101,115.71,116.907646,2.8182,3.6740842,46.559,48.921425
4102,109.3,109.39873,3.7793,4.689503,49.287,52.008217
4103,154.5,154.03397,1.1169,1.4043769,52.254,55.036655
4104,147.98,148.93164,1.3581,1.6873721,68.892,69.31453
4105,129.72,130.4119,1.3393,1.9944673,56.451,56.907272
4106,120.64,120.84278,4.1288,2.1644328,52.776,48.45495
4107,136.06,136.18008,1.2319,1.3623095,72.057,67.726326
